id,slug,title,sector,nco_code,employment,median_wage_inr,education_req,formal_sector_pct,source_ncs,source_plfs,source_ncvet
NCS-7233.0703,junior-mechanic-electricalelectronicsinstrumentation,"Junior Mechanic (Electrical,Electronics,Instrumentation)",Infrastructure Equipment,7233.0703,,,,,True,False,False
NCS-7233.0403,junior-mechanic-engine,Junior Mechanic (Engine),Infrastructure Equipment,7233.0403,,,,,True,False,False
NCS-8343.0505,junior-operator-crane,Junior Operator Crane,Infrastructure Equipment,8343.0505,,,,,True,False,False
NCS-8342.0301,loader-operator,Loader Operator,Infrastructure Equipment,8342.0301,,,,,True,False,False
NCS-3122.5201,maintenance-supervisor,Maintenance Supervisor,Infrastructure Equipment,3122.5201,,,,,True,False,False
NCS-7233.0706,mechanic-electrical-electronics-instrumentation,Mechanic (Electrical Electronics Instrumentation),Infrastructure Equipment,7233.0706,,,,,True,False,False
NCS-7233.0405,mechanic-engine,Mechanic (Engine),Infrastructure Equipment,7233.0405,,,,,True,False,False
NCS-7233.0704,mechanic-hydraulic,Mechanic (Hydraulic),Infrastructure Equipment,7233.0704,,,,,True,False,False
NCS-8342.0200,scrapper-operator,Scrapper Operator,Infrastructure Equipment,8342.0200,,,,,True,False,False
NCS-3122.5202,supervisor-plant-amp-machinery,Supervisor (Plant &amp; Machinery),Infrastructure Equipment,3122.5202,,,,,True,False,False
NCS-8343.0504,tyre-mounted-crane-operator,Tyre Mounted Crane Operator,Infrastructure Equipment,8343.0504,,,,,True,False,False
NCS-8343.1901,wheel-loader-operator,Wheel Loader Operator,Infrastructure Equipment,8343.1901,,,,,True,False,False
NCS-8121.4700,annealer-metal,"Annealer, Metal",Iron and Steel,8121.4700,,,,,True,False,False
NCS-8131.4921,battery-anchorage-regulator,Battery Anchorage Regulator,Iron and Steel,8131.4921,,,,,True,False,False
NCS-8131.4911,battery-operator,Battery Operator,Iron and Steel,8131.4911,,,,,True,False,False
NCS-7233.0301,bearing-maintenance,Bearing Maintenance,Iron and Steel,7233.0301,,,,,True,False,False
NCS-7233.0401,belt-conveyor-maintenance,Belt Conveyor Maintenance,Iron and Steel,7233.0401,,,,,True,False,False
NCS-3135.4301,cast-house-junior-operator,Cast House Junior Operator,Iron and Steel,3135.4301,,,,,True,False,False
NCS-3135.4302,cast-house-senior-operator,Cast House Senior Operator,Iron and Steel,3135.4302,,,,,True,False,False
NCS-8121.4300,casting-machine-operator-non-ferrous-metal,Casting Machine Operator (Non-Ferrous Metal),Iron and Steel,8121.4300,,,,,True,False,False
NCS-8121.4400,casting-operator-helper-nonferrous-metal,Casting-Operator Helper (Nonferrous Metal),Iron and Steel,8121.4400,,,,,True,False,False
NCS-3135.3100,centrifugal-casting-machine-operator,Centrifugal Casting Machine Operator,Iron and Steel,3135.3100,,,,,True,False,False
NCS-8121.3000,charger-reveraberatory-pulverised-coal-fired-reverberatory-furnace-operator,"Charger, Reveraberatory, Pulverised Coal Fired / Reverberatory Furnace Operator",Iron and Steel,8121.3000,,,,,True,False,False
NCS-8122.7800,clicker-press-operator-abrasive,Clicker Press Operator (Abrasive),Iron and Steel,8122.7800,,,,,True,False,False
NCS-3135.2003,coil-pakaging-machine-operator-rolling-mills,Coil Pakaging Machine Operator _Rolling Mills,Iron and Steel,3135.2003,,,,,True,False,False
NCS-3135.3900,control-man-billet-process-control,"Control Man, Billet / Process Control",Iron and Steel,3135.3900,,,,,True,False,False
NCS-3135.5001,control-room-operation-agglomeration,"Control Room Operation, Agglomeration",Iron and Steel,3135.5001,,,,,True,False,False
NCS-3135.0600,convertor-blower-convertor-blower-technician,Convertor Blower / Convertor Blower Technician,Iron and Steel,3135.0600,,,,,True,False,False
NCS-3135.0700,convertor-man-convertor-blower-technician,Convertor Man / Convertor Blower Technician,Iron and Steel,3135.0700,,,,,True,False,False
NCS-7233.0402,conveyor-operation-and-maintenance,Conveyor Operation and Maintenance,Iron and Steel,7233.0402,,,,,True,False,False
NCS-8121.4600,core-maker-machine,"Core Maker, Machine",Iron and Steel,8121.4600,,,,,True,False,False
NCS-8121.4200,die-casting-machine-operator,Die Casting Machine Operator,Iron and Steel,8121.4200,,,,,True,False,False
NCS-8122.0100,electroplater,Electroplater,Iron and Steel,8122.0100,,,,,True,False,False
NCS-8343.0501,eot-crane-oprator,EOT Crane Oprator,Iron and Steel,8343.0501,,,,,True,False,False
NCS-8121.5600,extrusion-press-operator,Extrusion Press Operator,Iron and Steel,8121.5600,,,,,True,False,False
NCS-7233.0121,fitter-levelling-alignment-amp-balancing,"Fitter Levelling, Alignment &amp; Balancing",Iron and Steel,7233.0121,,,,,True,False,False
NCS-7233.2901,fitter-hydraulic-and-pneumatic-system,Fitter: Hydraulic and Pneumatic System,Iron and Steel,7233.2901,,,,,True,False,False
NCS-8121.2400,flattening-machine-and-flying-shear-operator-non-ferrous-metal,Flattening Machine and Flying Shear Operator (Non- Ferrous Metal),Iron and Steel,8121.2400,,,,,True,False,False
NCS-3135.2001,fluid-managementoperatorrolling-mills,Fluid Management_Operator_Rolling Mills,Iron and Steel,3135.2001,,,,,True,False,False
NCS-3135.2600,furnace-man-reveraberatory-pulverised-coal-fired,"Furnace Man, Reveraberatory, Pulverised Coal Fired",Iron and Steel,3135.2600,,,,,True,False,False
NCS-3133.0200,furnace-operator-chemical,Furnace Operator (Chemical),Iron and Steel,3133.0200,,,,,True,False,False
NCS-3135.0900,furnace-operator-nonferrous-metal,Furnace Operator (Nonferrous Metal),Iron and Steel,3135.0900,,,,,True,False,False
NCS-3135.1300,furnace-operator-smelting-amp-refining,Furnace Operator (Smelting &amp; Refining),Iron and Steel,3135.1300,,,,,True,False,False
NCS-3135.1100,furnace-operator-open-hearth,"Furnace Operator, Open Hearth",Iron and Steel,3135.1100,,,,,True,False,False
NCS-3135.1200,furnace-operator-second-hand-open-hearth,"Furnace Operator, Second Hand, Open Hearth",Iron and Steel,3135.1200,,,,,True,False,False
NCS-8122.3500,galvanizer-operator-electroplating-galvanising,"Galvanizer / Operator - Electroplating, Galvanising",Iron and Steel,8122.3500,,,,,True,False,False
NCS-8121.4800,hardener-metal,"Hardener, Metal",Iron and Steel,8121.4800,,,,,True,False,False
NCS-8122.6900,hardness-tester-metal,"Hardness Tester, Metal",Iron and Steel,8122.6900,,,,,True,False,False
NCS-8131.4931,heating-regulator,Heating Regulator,Iron and Steel,8131.4931,,,,,True,False,False
NCS-9329.0901,house-keeping-with-mechanised-equipment,House Keeping with Mechanised Equipment,Iron and Steel,9329.0901,,,,,True,False,False
NCS-7212.0105,iron-amp-steel-tungsten-inert-gas-welder,Iron &amp; Steel (Tungsten Inert Gas Welder),Iron and Steel,7212.0105,,,,,True,False,False
NCS-8342.1202,iron-amp-steel-dumper-operator,Iron &amp; Steel Dumper Operator,Iron and Steel,8342.1202,,,,,True,False,False
NCS-8342.2001,iron-amp-steel-excavator-operator,Iron &amp; Steel Excavator Operator,Iron and Steel,8342.2001,,,,,True,False,False
NCS-7412.0203,iron-amp-steel-fitter-electrical-assembly,Iron &amp; Steel Fitter: Electrical Assembly,Iron and Steel,7412.0203,,,,,True,False,False
NCS-7421.0101,iron-amp-steel-fitter-electronic-assembly,Iron &amp; Steel Fitter: Electronic Assembly,Iron and Steel,7421.0101,,,,,True,False,False
NCS-7212.0402,iron-amp-steel-plasma-cutter-manual,Iron &amp; Steel Plasma Cutter: Manual,Iron and Steel,7212.0402,,,,,True,False,False
NCS-7311.0401,iron-amp-steelfitter-instrumentaion,Iron &amp; Steel_Fitter Instrumentaion,Iron and Steel,7311.0401,,,,,True,False,False
NCS-7233.0102,iron-amp-steel-machinist,Iron &amp; Steel-Machinist,Iron and Steel,7233.0102,,,,,True,False,False
NCS-3111.0102,laboratory-technician-physical-analysis,"Laboratory Technician, Physical Analysis",Iron and Steel,3111.0102,,,,,True,False,False
NCS-7316.1401,letter-writer-cum-painter,Letter Writer Cum Painter,Iron and Steel,7316.1401,,,,,True,False,False
NCS-8311.0601,locomotive-driver,Locomotive Driver,Iron and Steel,8311.0601,,,,,True,False,False
NCS-8121.5200,looper-metal-drawing,"Looper, Metal Drawing",Iron and Steel,8121.5200,,,,,True,False,False
NCS-2511.0105,analyst,Analyst,IT-ITeS,2511.0105,,,,,True,False,False
NCS-2421.0101,analyst-research,Analyst-Research,IT-ITeS,2421.0101,,,,,True,False,False
NCS-2512.0701,application-maintenance-engineer,Application Maintenance Engineer,IT-ITeS,2512.0701,,,,,True,False,False
NCS-2120.0501,associate-analytics,Associate - Analytics,IT-ITeS,2120.0501,,,,,True,False,False
NCS-5244.0102,associate-crm,Associate - CRM,IT-ITeS,5244.0102,,,,,True,False,False
NCS-5244.0202,associate-customer-care-non-voice,Associate - Customer Care (Non-Voice),IT-ITeS,5244.0202,,,,,True,False,False
NCS-3512.0202,associate-desktop-publishing-dtp,Associate – Desktop Publishing (DTP),IT-ITeS,3512.0202,,,,,True,False,False
NCS-2641.0801,associate-learning,Associate - Learning,IT-ITeS,2641.0801,,,,,True,False,False
NCS-3323.0601,associate-scm,Associate - SCM,IT-ITeS,3323.0601,,,,,True,False,False
NCS-2411.0101,associate-transactional-fampa,Associate - Transactional F&amp;A,IT-ITeS,2411.0101,,,,,True,False,False
NCS-5242.0501,associate-network-engineer,Associate Network Engineer,IT-ITeS,5242.0501,,,,,True,False,False
NCS-5242.0502,associate-operations-engineer,Associate Operations Engineer,IT-ITeS,5242.0502,,,,,True,False,False
NCS-3512.0601,associate-clinical-data-management,Associate-Clinical Data Management,IT-ITeS,3512.0601,,,,,True,False,False
NCS-2641.0701,associate-editorial,Associate-Editorial,IT-ITeS,2641.0701,,,,,True,False,False
NCS-2411.0201,associate-fampa-complex,Associate-F&amp;A Complex,IT-ITeS,2411.0201,,,,,True,False,False
NCS-4416.0101,associate-hro,Associate-HRO,IT-ITeS,4416.0101,,,,,True,False,False
NCS-3512.0702,associate-medical-transcription,Associate-Medical Transcription,IT-ITeS,3512.0702,,,,,True,False,False
NCS-2423.0101,associate-recruitment,Associate-Recruitment,IT-ITeS,2423.0101,,,,,True,False,False
NCS-3339.0600,call-center-executive,Call Center Executive,IT-ITeS,3339.0600,,,,,True,False,False
NCS-4413.0100,coding-clerk,Coding Clerk,IT-ITeS,4413.0100,,,,,True,False,False
NCS-5244.0203,collections-executive,Collections Executive,IT-ITeS,5244.0203,,,,,True,False,False
NCS-1330.0101,communication-analyst,Communication Analyst,IT-ITeS,1330.0101,,,,,True,False,False
NCS-2512.0100,computer-programmer,Computer Programmer,IT-ITeS,2512.0100,,,,,True,False,False
NCS-3513.0200,computer-security-specialist,Computer Security Specialist,IT-ITeS,3513.0200,,,,,True,False,False
NCS-2523.0200,computer-system-hardware-analyst,Computer System Hardware Analyst,IT-ITeS,2523.0200,,,,,True,False,False
NCS-5244.0201,crm-domestic-non-voice,CRM Domestic Non- Voice,IT-ITeS,5244.0201,,,,,True,False,False
NCS-5244.0101,crm-domestic-voice,CRM Domestic Voice,IT-ITeS,5244.0101,,,,,True,False,False
NCS-2522.0100,data-base-administrator,Data Base Administrator,IT-ITeS,2522.0100,,,,,True,False,False
NCS-2523.0100,data-communication-analyst,Data Communication Analyst,IT-ITeS,2523.0100,,,,,True,False,False
NCS-3512.0100,data-recovery-planner,Data Recovery Planner,IT-ITeS,3512.0100,,,,,True,False,False
NCS-2521.0100,database-design-analyst,Database Design Analyst,IT-ITeS,2521.0100,,,,,True,False,False
NCS-2511.0101,deployment-engineer,Deployment Engineer,IT-ITeS,2511.0101,,,,,True,False,False
NCS-2151.0201,design-engineer,Design _Engineer,IT-ITeS,2151.0201,,,,,True,False,False
NCS-2523.0401,design-engineer,Design Engineer,IT-ITeS,2523.0401,,,,,True,False,False
NCS-2512.0601,design-engineer-ea,Design Engineer-EA,IT-ITeS,2512.0601,,,,,True,False,False
NCS-3512.0200,desk-top-publishing-operator,Desk Top Publishing Operator,IT-ITeS,3512.0200,,,,,True,False,False
NCS-2622.0601,document-coder-processor,Document Coder - Processor,IT-ITeS,2622.0601,,,,,True,False,False
NCS-3511.0101,domestic-biometric-data-operator,Domestic Biometric Data Operator,IT-ITeS,3511.0101,,,,,True,False,False
NCS-4132.0402,domestic-data-entry-operator,Domestic Data Entry Operator,IT-ITeS,4132.0402,,,,,True,False,False
NCS-3512.0101,domestic-it-helpdesk-attendant,Domestic IT Helpdesk Attendant,IT-ITeS,3512.0101,,,,,True,False,False
NCS-2511.0104,engineer-product-lifecycle-management-plm,Engineer - Product Lifecycle Management (PLM),IT-ITeS,2511.0104,,,,,True,False,False
NCS-2512.0207,engineer-trainee,Engineer Trainee,IT-ITeS,2512.0207,,,,,True,False,False
NCS-2512.0206,engineer-trainee-it-services,Engineer Trainee-IT Services,IT-ITeS,2512.0206,,,,,True,False,False
NCS-2511.0103,engineer-packaging,Engineer-Packaging,IT-ITeS,2511.0103,,,,,True,False,False
NCS-2511.0102,engineer-software-transition,Engineer-Software Transition,IT-ITeS,2511.0102,,,,,True,False,False
NCS-3512.0801,engineer-technical-supportlevel-1,Engineer-Technical Support(Level 1),IT-ITeS,3512.0801,,,,,True,False,False
NCS-2523.0501,hardware-engineer,Hardware Engineer,IT-ITeS,2523.0501,,,,,True,False,False
NCS-3513.0301,infrastructure-engineer,Infrastructure Engineer,IT-ITeS,3513.0301,,,,,True,False,False
NCS-2611.1001,ip-executive,IP Executive,IT-ITeS,2611.1001,,,,,True,False,False
NCS-2521.0202,junior-data-associate,Junior Data Associate,IT-ITeS,2521.0202,,,,,True,False,False
NCS-2612.0800,chairman-administrative-tribunal,"Chairman, Administrative Tribunal",Judiciary,2612.0800,,,,,True,False,False
NCS-2612.0300,district-and-session-judge,District and Session Judge,Judiciary,2612.0300,,,,,True,False,False
NCS-2612.0200,judge-high-court,"Judge, High Court",Judiciary,2612.0200,,,,,True,False,False
NCS-2612.0500,judge-subordinate-court,"Judge, Subordinate Court",Judiciary,2612.0500,,,,,True,False,False
NCS-2612.0100,judge-supreme-court,"Judge, Supreme Court",Judiciary,2612.0100,,,,,True,False,False
NCS-2612.0600,magistrate,Magistrate,Judiciary,2612.0600,,,,,True,False,False
NCS-2612.0700,magistrate-juvenile-court,"Magistrate, Juvenile Court",Judiciary,2612.0700,,,,,True,False,False
NCS-2612.0900,member-administrative-tribunal,"Member, Administrative Tribunal",Judiciary,2612.0900,,,,,True,False,False
NCS-2612.1300,member-consumer-redressal-forum,"Member, Consumer Redressal Forum",Judiciary,2612.1300,,,,,True,False,False
NCS-2612.1100,member-industrial-tribunal,"Member, Industrial Tribunal",Judiciary,2612.1100,,,,,True,False,False
NCS-2612.0400,munsif,Munsif,Judiciary,2612.0400,,,,,True,False,False
NCS-2612.1200,president-consumer-redressal-forum,"President, Consumer Redressal Forum",Judiciary,2612.1200,,,,,True,False,False
NCS-2612.1000,president-industrial-tribunal,"President, Industrial Tribunal",Judiciary,2612.1000,,,,,True,False,False
NCS-1324.0900,aerodrome-officer,Aerodrome Officer,Logistics,1324.0900,,,,,True,False,False
NCS-5111.0500,aircraft-cargo-handling-supervisor,Aircraft Cargo Handling Supervisor,Logistics,5111.0500,,,,,True,False,False
NCS-5112.1000,bus-conductor,Bus Conductor,Logistics,5112.1000,,,,,True,False,False
NCS-9332.0200,cart-driver,Cart Driver,Logistics,9332.0200,,,,,True,False,False
NCS-9329.0400,checker,Checker,Logistics,9329.0400,,,,,True,False,False
NCS-5244.0305,clearance-support-agent,Clearance Support Agent,Logistics,5244.0305,,,,,True,False,False
NCS-4323.0601,consignment-booking-assistant,Consignment Booking Assistant,Logistics,4323.0601,,,,,True,False,False
NCS-4323.0701,consignment-tracking-executive,Consignment Tracking Executive,Logistics,4323.0701,,,,,True,False,False
NCS-9321.1300,container-washer-machine,"Container Washer, Machine",Logistics,9321.1300,,,,,True,False,False
NCS-9321.1200,counter,Counter,Logistics,9321.1200,,,,,True,False,False
NCS-5223.0107,courier-branch-sales-executive,Courier Branch Sales Executive,Logistics,5223.0107,,,,,True,False,False
NCS-3315.0601,courier-claims-processor,Courier Claims Processor,Logistics,3315.0601,,,,,True,False,False
NCS-9621.0802,courier-delivery-executive,Courier Delivery Executive,Logistics,9621.0802,,,,,True,False,False
NCS-5243.0601,courier-institutional-sales-executive,Courier Institutional Sales Executive,Logistics,5243.0601,,,,,True,False,False
NCS-9621.0702,courier-pick-up-executive,Courier Pick-up Executive,Logistics,9621.0702,,,,,True,False,False
NCS-9621.0902,courier-sorter,Courier Sorter,Logistics,9621.0902,,,,,True,False,False
NCS-4132.0404,data-feeder-warehouse,Data Feeder Warehouse,Logistics,4132.0404,,,,,True,False,False
NCS-3339.0601,delivery-management-cell-agent,Delivery Management Cell Agent,Logistics,3339.0601,,,,,True,False,False
NCS-1120.2600,director-airport,"Director, Airport",Logistics,1120.2600,,,,,True,False,False
NCS-1120.2800,director-storage-and-warehousing,"Director, Storage and Warehousing",Logistics,1120.2800,,,,,True,False,False
NCS-1120.2400,director-transport,"Director, Transport",Logistics,1120.2400,,,,,True,False,False
NCS-3341.1302,documentation-assistant,Documentation Assistant,Logistics,3341.1302,,,,,True,False,False
NCS-9331.0100,driver-cycle-rikshaw,"Driver, Cycle Rikshaw",Logistics,9331.0100,,,,,True,False,False
NCS-1324.1000,flight-operations-officer-air-service,"Flight Operations Officer, Air Service",Logistics,1324.1000,,,,,True,False,False
NCS-9611.0100,garbage-collector,Garbage Collector,Logistics,9611.0100,,,,,True,False,False
NCS-1324.2300,general-manager-storage-and-warehousing,"General Manager, Storage and Warehousing",Logistics,1324.2300,,,,,True,False,False
NCS-1324.2100,general-managertransport,"General Manager,Transport",Logistics,1324.2100,,,,,True,False,False
NCS-3122.4102,goods-packaging-machine-operator,Goods Packaging Machine Operator,Logistics,3122.4102,,,,,True,False,False
NCS-1324.1400,goods-supervisor-road-transport,"Goods Supervisor, Road Transport",Logistics,1324.1400,,,,,True,False,False
NCS-9331.0300,hand-cartman,Hand Cartman,Logistics,9331.0300,,,,,True,False,False
NCS-9322.0100,horse-carriage-driver,Horse Carriage Driver,Logistics,9322.0100,,,,,True,False,False
